site;site_code;lat;long;province;year;month;sampling_date;season;sample_event;survey_type;plant_species;tiller_diam;tiller_height;tiller_alive;tiller_seeding;exit_holes_stem;exit_holes_inflor;tetramesa_sp1_abun;tetramesa_sp1_pres;tetramesa_sp2_abun;tetramesa_sp2_pres;bruchophagus_sp1_abun;bruchophagus_sp1_pres;shotholeborer_sp1_abun;shotholeborer_sp1_pres;chloropid_sp1_abun;chloropid_sp1_pres;eurytomid_sp4_abun;eurytomid_sp4_pres;ustilago_sp_pres;exit_holes_total;endo_abun_total;insect_abun_total;disturbance_type;disturb_time_since;disturb_allow_overwinter;insect_code;insect_order;insect_family;insect_id;second_insect_id;notes
Albert Falls;LTS017;-29.45376;30.43529;KZN;2018;September;Sep-18;Winter;6;LTS;Panicum maximum;NA;NA;NA;NA;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;Slashing;< 2 months;No;;;;;;
Albert Falls;LTS017;-29.45376;30.43529;KZN;2018;September;Sep-18;Winter;6;LTS;Panicum maximum;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 2 months;No;;;;;;
Albert Falls;LTS017;-29.45376;30.43529;KZN;2018;September;Sep-18;Winter;6;LTS;Panicum maximum;NA;NA;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;Slashing;< 2 months;No;;;;;;
Albert Falls;LTS017;-29.45376;30.43529;KZN;2018;September;Sep-18;Winter;6;LTS;Panicum maximum;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 2 months;No;;;;;;
Albert Falls;LTS017;-29.45376;30.43529;KZN;2018;September;Sep-18;Winter;6;LTS;Panicum maximum;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 2 months;No;;;;;;
Albert Falls;LTS017;-29.45376;30.43529;KZN;2018;September;Sep-18;Winter;6;LTS;Panicum maximum;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 2 months;No;;;;;;
Albert Falls;LTS017;-29.45376;30.43529;KZN;2018;September;Sep-18;Winter;6;LTS;Panicum maximum;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 2 months;No;;;;;;
Albert Falls;LTS017;-29.45376;30.43529;KZN;2018;September;Sep-18;Winter;6;LTS;Panicum maximum;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 2 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;4.8;128;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;4.7;122;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;3.8;105;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;Slashing;> 6 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;4.0;114;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;Slashing;> 6 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;2.0;84;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;3.2;98;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;3.7;143;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;4.0;146;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;Slashing;> 6 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;4.2;110;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;Slashing;> 6 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;4.2;126;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;3.2;135;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;Slashing;> 8 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;4.8;146;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;Slashing;> 8 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;4.0;120;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 8 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;3.1;109;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 8 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;4.2;147;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 8 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;3.3;109;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;Slashing;> 8 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;4.0;105;0;0;0;10;1;1;5;1;0;0;0;0;0;0;0;0;0;11;6;17;Slashing;> 8 months;Yes;LTS018-2-001;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;5.3;152;1;1;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;3;4;Slashing;> 8 months;Yes;LTS018-2-002;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;3.5;113;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 8 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;3.2;98;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 8 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;3.8;123;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 10 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;4.2;142;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 10 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;3.5;116;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 10 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;3.6;113;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;Slashing;> 10 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;3.2;108;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;Slashing;> 10 months;Yes;;;;;;3rd node
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;3.0;100;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;Slashing;> 10 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;3.7;89;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;Slashing;> 10 months;Yes;;;;;;1st node
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;4.0;96;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;Slashing;> 10 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;2.6;81;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 10 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;2.3;78;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 10 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;2.8;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 2 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;2.4;84;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 2 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;2.4;75;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 2 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;3.4;78;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;Slashing;< 2 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;2.8;83;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 2 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;2.7;73;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 2 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;3.1;78;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 2 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;3.1;76;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 2 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;2.6;66;1;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;2;2;Slashing;< 2 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;2.6;68;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 2 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;2.7;101;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 4 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;2.4;106;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 4 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;2.7;84;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 4 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;2.2;100;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 4 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;2.9;91;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 4 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;3.4;107;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 4 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;2.7;98;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 4 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;2.5;77;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 4 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;3.3;80;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 4 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;July;Jul-18;Winter;5;LTS;Sporobolus pyramidalis;2.7;86;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 4 months;No;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;3.1;74;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 6 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;4.6;69;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;Slashing;< 6 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;4.3;109;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;Slashing;< 6 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;3.5;104;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 6 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;3.8;113;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;Slashing;< 6 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;4.3;115;1;1;0;0;2;1;0;0;0;0;1;1;5;1;0;0;0;0;8;8;Slashing;< 6 months;Yes;Tet. Sp1;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;3.8;101;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;Slashing;< 6 months;Yes;;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;4.7;131;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Slashing;< 6 months;Yes;Tet. Sp1;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;4.5;135;1;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;Slashing;< 6 months;Yes;Tet. Sp1;;;;;
Port Shepstone;LTS018;-30.71783;30.25589;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus pyramidalis;4.2;138;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;< 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;3.9;139;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;5.1;157;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;4.7;140;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;3.1;88;0;0;3;0;3;1;0;0;0;0;0;0;0;0;0;0;0;3;3;6;Slashing;> 6 months;Yes;;;;;;1st and 2nd node
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;4.9;161;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;4.5;128;1;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;3.6;108;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;4.2;121;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;4.0;133;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;4.5;140;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus natalensis;4.2;99;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus natalensis;3.7;82;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus natalensis;3.9;91;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus natalensis;3.1;79;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus natalensis;3.3;84;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus natalensis;3.6;85;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus natalensis;3.4;96;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus natalensis;4.1;103;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus natalensis;4.5;112;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus natalensis;4.4;101;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;2.4;79;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;2.3;78;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;2.2;82;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;1.9;74;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;1.6;70;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;1.6;63;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;1.3;50;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;1.5;67;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;1.8;72;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus africanus;2.5;80;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis plana;2.5;71;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis plana;3.1;88;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis plana;3.2;90;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis plana;2.4;74;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis plana;2.2;62;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis plana;2.5;77;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
Oribi Gorge;LTS019;-30.66684;30.25639;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis plana;3,0;81;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Slashing;> 6 months;Yes;;;;;;
